"route_number","stop_index","hour","minutes"
"314","20","14","03 17 31 45 59"
"314","20","15","13 27 41 55"
"314","20","16","09 43 57"
"314","20","17","11 25 39 53"
"314","20","18","07 21 35 49"
"314","20","19","03 17 31 45 59"
"314","20","20","13 27 41 55"
"314","20","21","09 23 37 51"
"314","20","22","05 19 33 47"
"314","20","23","01 15 29"
"314","21","8","00 14 28 42 56"
"314","21","9","10 24 38 52"
"314","21","10","06 20 34 48"
"314","21","11","02 16 30 44 58"
"314","21","12","12 26 40 54"
"314","21","13","08 22 36 50"
"314","21","14","04 18 32 46"
"314","21","15","00 14 28 42 56"
"314","21","16","10 44 58"
"314","21","17","12 26 40 54"
"314","21","18","08 22 36 50"
"314","21","19","04 18 32 46"
"314","21","20","00 14 28 42 56"
"314","21","21","10 24 38 52"
"314","21","22","06 20 34 48"
"314","21","23","02 16 30"
"314","22","8","03 17 31 45 59"
"314","22","9","13 27 41 55"
"314","22","10","09 23 37 51"
"314","22","11","05 19 33 47"
"314","22","12","01 15 29 43 57"
"314","22","13","11 25 39 53"
"314","22","14","07 21 35 49"
"314","22","15","03 17 31 45 59"
"314","22","16","13 47"
"314","22","17","01 15 29 43 57"
"314","22","18","11 25 39 53"
"314","22","19","07 21 35 49"
"314","22","20","03 17 31 45 59"
"314","22","21","13 27 41 55"
"314","22","22","09 23 37 51"
"314","22","23","05 19 33"
"314","23","8","05 19 33 47"
"314","23","9","01 15 29 43 57"
"314","23","10","11 25 39 53"
"314","23","11","07 21 35 49"
"314","23","12","03 17 31 45 59"
"314","23","13","13 27 41 55"
"314","23","14","09 23 37 51"
"314","23","15","05 19 33 47"
"314","23","16","01 15 49"
"314","23","17","03 17 31 45 59"
"314","23","18","13 27 41 55"
"314","23","19","09 23 37 51"
"314","23","20","05 19 33 47"
"314","23","21","01 15 29 43 57"
"314","23","22","11 25 39 53"
"314","23","23","07 21 35"
"314","24","8","07 21 35 49"
"314","24","9","03 17 31 45 59"
"314","24","10","13 27 41 55"
"314","24","11","09 23 37 51"
"314","24","12","05 19 33 47"
"314","24","13","01 15 29 43 57"
"314","24","14","11 25 39 53"
"314","24","15","07 21 35 49"
"314","24","16","03 17 51"
"314","24","17","05 19 33 47"
"314","24","18","01 15 29 43 57"
"314","24","19","11 25 39 53"
"314","24","20","07 21 35 49"
"314","24","21","03 17 31 45 59"
"314","24","22","13 27 41 55"
"314","24","23","09 23 37"
"314","25","8","08 22 36 50"
"314","25","9","04 18 32 46"
"314","25","10","00 14 28 42 56"
"314","25","11","10 24 38 52"
"314","25","12","06 20 34 48"
"314","25","13","02 16 30 44 58"
"314","25","14","12 26 40 54"
"314","25","15","08 22 36 50"
"314","25","16","04 18 52"
"314","25","17","06 20 34 48"
"314","25","18","02 16 30 44 58"
"314","25","19","12 26 40 54"
"314","25","20","08 22 36 50"
"314","25","21","04 18 32 46"
"314","25","22","00 14 28 42 56"
"314","25","23","10 24 38"
"314","26","8","10 24 38 52"
"314","26","9","06 20 34 48"
"314","26","10","02 16 30 44 58"
"314","26","11","12 26 40 54"
"314","26","12","08 22 36 50"
"314","26","13","04 18 32 46"
"314","26","14","00 14 28 42 56"
"314","26","15","10 24 38 52"
"314","26","16","06 20 54"
"314","26","17","08 22 36 50"
"314","26","18","04 18 32 46"
"314","26","19","00 14 28 42 56"
"314","26","20","10 24 38 52"
"314","26","21","06 20 34 48"
"314","26","22","02 16 30 44 58"
"314","26","23","12 26 40"
"314","27","8","14 28 42 56"
"314","27","9","10 24 38 52"
"314","27","10","06 20 34 48"
"314","27","11","02 16 30 44 58"
"314","27","12","12 26 40 54"
"314","27","13","08 22 36 50"
"314","27","14","04 18 32 46"
"314","27","15","00 14 28 42 56"
"314","27","16","10 24 58"
"314","27","17","12 26 40 54"
"314","27","18","08 22 36 50"
"314","27","19","04 18 32 46"
"314","27","20","00 14 28 42 56"
"314","27","21","10 24 38 52"
"314","27","22","06 20 34 48"
"314","27","23","02 16 30 44"
"314","28","8","15 29 43 57"
"314","28","9","11 25 39 53"
"314","28","10","07 21 35 49"
"314","28","11","03 17 31 45 59"
"314","28","12","13 27 41 55"
"314","28","13","09 23 37 51"
"314","28","14","05 19 33 47"
"314","28","15","01 15 29 43 57"
"314","28","16","11 25 59"
"314","28","17","13 27 41 55"
"314","28","18","09 23 37 51"
"314","28","19","05 19 33 47"
"314","28","20","01 15 29 43 57"
"314","28","21","11 25 39 53"
"314","28","22","07 21 35 49"
"314","28","23","03 17 31 45"
"314","29","8","16 30 44 58"
"314","29","9","12 26 40 54"
"314","29","10","08 22 36 50"
"314","29","11","04 18 32 46"
"314","29","12","00 14 28 42 56"
"314","29","13","10 24 38 52"
"314","29","14","06 20 34 48"
"314","29","15","02 16 30 44 58"
"314","29","16","12 26"
"314","29","17","00 14 28 42 56"
"314","29","18","10 24 38 52"
"314","29","19","06 20 34 48"
"314","29","20","02 16 30 44 58"
"314","29","21","12 26 40 54"
"314","29","22","08 22 36 50"
"314","29","23","04 18 32 46"
"314","30","8","18 32 46"
"314","30","9","00 14 28 42 56"
"314","30","10","10 24 38 52"
"314","30","11","06 20 34 48"
"314","30","12","02 16 30 44 58"
"314","30","13","12 26 40 54"
"314","30","14","08 22 36 50"
"314","30","15","04 18 32 46"
"314","30","16","00 14 28"
"314","30","17","02 16 30 44 58"
"314","30","18","12 26 40 54"
"314","30","19","08 22 36 50"
"314","30","20","04 18 32 46"
"314","30","21","00 14 28 42 56"
"314","30","22","10 24 38 52"
"314","30","23","06 20 34 48"
"314","31","8","19 33 47"
"314","31","9","01 15 29 43 57"
"314","31","10","11 25 39 53"
"314","31","11","07 21 35 49"
"314","31","12","03 17 31 45 59"
"314","31","13","13 27 41 55"
"314","31","14","09 23 37 51"
"314","31","15","05 19 33 47"
"314","31","16","01 15 29"
"314","31","17","03 17 31 45 59"
"314","31","18","13 27 41 55"
"314","31","19","09 23 37 51"
"314","31","20","05 19 33 47"
"314","31","21","01 15 29 43 57"
"314","31","22","11 25 39 53"
"314","31","23","07 21 35 49"
"314","32","8","20 34 48"
"314","32","9","02 16 30 44 58"
"314","32","10","12 26 40 54"
"314","32","11","08 22 36 50"
"314","32","12","04 18 32 46"
"314","32","13","00 14 28 42 56"
"314","32","14","10 24 38 52"
"314","32","15","06 20 34 48"
"314","32","16","02 16 30"
"314","32","17","04 18 32 46"
"314","32","18","00 14 28 42 56"
"314","32","19","10 24 38 52"
"314","32","20","06 20 34 48"
"314","32","21","02 16 30 44 58"
"314","32","22","12 26 40 54"
"314","32","23","08 22 36 50"
"314","33","8","21 35 49"
"314","33","9","03 17 31 45 59"
"314","33","10","13 27 41 55"
"314","33","11","09 23 37 51"
"314","33","12","05 19 33 47"
"314","33","13","01 15 29 43 57"
"314","33","14","11 25 39 53"
"314","33","15","07 21 35 49"
"314","33","16","03 17 31"
"314","33","17","05 19 33 47"
"314","33","18","01 15 29 43 57"
"314","33","19","11 25 39 53"
"314","33","20","07 21 35 49"
"314","33","21","03 17 31 45 59"
"314","33","22","13 27 41 55"
"314","33","23","09 23 37 51"
"314","34","8","23 37 51"
"314","34","9","05 19 33 47"
"314","34","10","01 15 29 43 57"
"314","34","11","11 25 39 53"
"314","34","12","07 21 35 49"
"314","34","13","03 17 31 45 59"
"314","34","14","13 27 41 55"
"314","34","15","09 23 37 51"
"314","34","16","05 19 33"
"314","34","17","07 21 35 49"
"314","34","18","03 17 31 45 59"
"314","34","19","13 27 41 55"
"314","34","20","09 23 37 51"
"314","34","21","05 19 33 47"
"314","34","22","01 15 29 43 57"
"314","34","23","11 25 39 53"
"314","35","8","24 38 52"
"314","35","9","06 20 34 48"
"314","35","10","02 16 30 44 58"
"314","35","11","12 26 40 54"
"314","35","12","08 22 36 50"
"314","35","13","04 18 32 46"
"314","35","14","00 14 28 42 56"
"314","35","15","10 24 38 52"
"314","35","16","06 20 34"
"314","35","17","08 22 36 50"
"314","35","18","04 18 32 46"
"314","35","19","00 14 28 42 56"
"314","35","20","10 24 38 52"
"314","35","21","06 20 34 48"
"314","35","22","02 16 30 44 58"
"314","35","23","12 26 40 54"
"314","36","8","25 39 53"
"314","36","9","07 21 35 49"
"314","36","10","03 17 31 45 59"
"314","36","11","13 27 41 55"
"314","36","12","09 23 37 51"
"314","36","13","05 19 33 47"
"314","36","14","01 15 29 43 57"
"314","36","15","11 25 39 53"
"314","36","16","07 21 35"
"314","36","17","09 23 37 51"
"314","36","18","05 19 33 47"
"314","36","19","01 15 29 43 57"
"314","36","20","11 25 39 53"
"314","36","21","07 21 35 49"
"314","36","22","03 17 31 45 59"
"314","36","23","13 27 41 55"
"314","37","8","26 40 54"
"314","37","9","08 22 36 50"
"314","37","10","04 18 32 46"
"314","37","11","00 14 28 42 56"
"314","37","12","10 24 38 52"
"314","37","13","06 20 34 48"
"314","37","14","02 16 30 44 58"
"314","37","15","12 26 40 54"
"314","37","16","08 22 36"
"314","37","17","10 24 38 52"
"314","37","18","06 20 34 48"
"314","37","19","02 16 30 44 58"
"314","37","20","12 26 40 54"
"314","37","21","08 22 36 50"
"314","37","22","04 18 32 46"
"314","37","23","00 14 28 42 56"
"314","38","8","27 41 55"
"314","38","9","09 23 37 51"
"314","38","10","05 19 33 47"
"314","38","11","01 15 29 43 57"
"314","38","12","11 25 39 53"
"314","38","13","07 21 35 49"
"314","38","14","03 17 31 45 59"
"314","38","15","13 27 41 55"
"314","38","16","09 23 37"
"314","38","17","11 25 39 53"
"314","38","18","07 21 35 49"
"314","38","19","03 17 31 45 59"
"314","38","20","13 27 41 55"
"314","38","21","09 23 37 51"
"314","38","22","05 19 33 47"
"314","38","23","01 15 29 43 57"
"314","39","8","28 42 56"
"314","39","9","10 24 38 52"
"314","39","10","06 20 34 48"
"314","39","11","02 16 30 44 58"
"314","39","12","12 26 40 54"
"314","39","13","08 22 36 50"
"314","39","14","04 18 32 46"
"314","39","15","00 14 28 42 56"
"314","39","16","10 24 38"
"314","39","17","12 26 40 54"
"314","39","18","08 22 36 50"
"314","39","19","04 18 32 46"
"314","39","20","00 14 28 42 56"
"314","39","21","10 24 38 52"
"314","39","22","06 20 34 48"
"314","39","23","02 16 30 44 58"
"314","40","8","28 42 56"
"314","40","9","10 24 38 52"
"314","40","10","06 20 34 48"
"314","40","11","02 16 30 44 58"
"314","40","12","12 26 40 54"
"314","40","13","08 22 36 50"
"314","40","14","04 18 32 46"
"314","40","15","00 14 28 42 56"
"314","40","16","10 24 38"
"314","40","17","12 26 40 54"
"314","40","18","08 22 36 50"
"314","40","19","04 18 32 46"
"314","40","20","00 14 28 42 56"
"314","40","21","10 24 38 52"
"314","40","22","06 20 34 48"
"314","40","23","02 16 30 44 58"
"314","41","8","29 43 57"
"314","41","9","11 25 39 53"
"314","41","10","07 21 35 49"
"314","41","11","03 17 31 45 59"
"314","41","12","13 27 41 55"
"314","41","13","09 23 37 51"
"314","41","14","05 19 33 47"
"314","41","15","01 15 29 43 57"
"314","41","16","11 25 39"
"314","41","17","13 27 41 55"
"314","41","18","09 23 37 51"
"314","41","19","05 19 33 47"
"314","41","20","01 15 29 43 57"
"314","41","21","11 25 39 53"
"314","41","22","07 21 35 49"
"314","41","23","03 17 31 45 59"
"314","42","8","31 45 59"
"314","42","9","13 27 41 55"
"314","42","10","09 23 37 51"
"314","42","11","05 19 33 47"
"314","42","12","01 15 29 43 57"
"314","42","13","11 25 39 53"
"314","42","14","07 21 35 49"
"314","42","15","03 17 31 45 59"
"314","42","16","13 27 41"
"314","42","17","15 29 43 57"
"314","42","18","11 25 39 53"
"314","42","19","07 21 35 49"
"314","42","20","03 17 31 45 59"
"314","42","21","13 27 41 55"
"314","42","22","09 23 37 51"
"314","42","23","05 19 33 47"
"314","42","24","01"
"314","43","8","31 45 59"
"314","43","9","13 27 41 55"
"314","43","10","09 23 37 51"
"314","43","11","05 19 33 47"
"314","43","12","01 15 29 43 57"
"314","43","13","11 25 39 53"
"314","43","14","07 21 35 49"
"314","43","15","03 17 31 45 59"
"314","43","16","13 27 41"
"314","43","17","15 29 43 57"
"314","43","18","11 25 39 53"
"314","43","19","07 21 35 49"
"314","43","20","03 17 31 45 59"
"314","43","21","13 27 41 55"
"314","43","22","09 23 37 51"
"314","43","23","05 19 33 47"
"314","43","24","01"
"314","44","8","32 46"
"314","44","9","00 14 28 42 56"
"314","44","10","10 24 38 52"
"314","44","11","06 20 34 48"
"314","44","12","02 16 30 44 58"
"314","44","13","12 26 40 54"
"314","44","14","08 22 36 50"
"314","44","15","04 18 32 46"
"314","44","16","00 14 28 42"
"314","44","17","16 30 44 58"
"314","44","18","12 26 40 54"
"314","44","19","08 22 36 50"
"314","44","20","04 18 32 46"
"314","44","21","00 14 28 42 56"
"314","44","22","10 24 38 52"
"314","44","23","06 20 34 48"
"314","44","24","02"
"314","45","8","33 47"
"314","45","9","01 15 29 43 57"
"314","45","10","11 25 39 53"
"314","45","11","07 21 35 49"
"314","45","12","03 17 31 45 59"
"314","45","13","13 27 41 55"
"314","45","14","09 23 37 51"
"314","45","15","05 19 33 47"
"314","45","16","01 15 29 43"
"314","45","17","17 31 45 59"
"314","45","18","13 27 41 55"
"314","45","19","09 23 37 51"
"314","45","20","05 19 33 47"
"314","45","21","01 15 29 43 57"
"314","45","22","11 25 39 53"
"314","45","23","07 21 35 49"
"314","45","24","03"
"315","1","7","55"
"315","1","8","10 25 40 55"
"315","1","9","10 25 40 55"
"315","1","10","10 25 40 55"
"315","1","11","10 25 40 55"
"315","1","12","10 25 40 55"
"315","1","13","10 25 40 55"
"315","1","14","10 25 40 55"
"315","1","15","10 25 40"
"315","1","16","10 25 40 55"
"315","1","17","10 25 40 55"
"315","1","18","10 25 40 55"
"315","1","19","10 25 40 55"
"315","1","20","10 25 40 55"
"315","1","21","10 25 40 55"
"315","1","22","10 25 55"
"315","2","7","56"
"315","2","8","11 26 41 56"
"315","2","9","11 26 41 56"
"315","2","10","11 26 41 56"
"315","2","11","11 26 41 56"
"315","2","12","11 26 41 56"
"315","2","13","11 26 41 56"
"315","2","14","11 26 41 56"
"315","2","15","11 26 41"
"315","2","16","11 26 41 56"
"315","2","17","11 26 41 56"
"315","2","18","11 26 41 56"
"315","2","19","11 26 41 56"
"315","2","20","11 26 41 56"
"315","2","21","11 26 41 56"
"315","2","22","11 26 56"
"315","3","7","57"
"315","3","8","12 27 42 57"
"315","3","9","12 27 42 57"
"315","3","10","12 27 42 57"
"315","3","11","12 27 42 57"
"315","3","12","12 27 42 57"
"315","3","13","12 27 42 57"
"315","3","14","12 27 42 57"
"315","3","15","12 27 42"
"315","3","16","12 27 42 57"
"315","3","17","12 27 42 57"
"315","3","18","12 27 42 57"
"315","3","19","12 27 42 57"
"315","3","20","12 27 42 57"
"315","3","21","12 27 42 57"
"315","3","22","12 27 57"
"315","4","7","58"
"315","4","8","13 28 43 58"
"315","4","9","13 28 43 58"
"315","4","10","13 28 43 58"
"315","4","11","13 28 43 58"
"315","4","12","13 28 43 58"
"315","4","13","13 28 43 58"
"315","4","14","13 28 43 58"
"315","4","15","13 28 43"
"315","4","16","13 28 43 58"
"315","4","17","13 28 43 58"
"315","4","18","13 28 43 58"
"315","4","19","13 28 43 58"
"315","4","20","13 28 43 58"
"315","4","21","13 28 43 58"
"315","4","22","13 28 58"
"315","5","8","00 15 30 45"
"315","5","9","00 15 30 45"
"315","5","10","00 15 30 45"
"315","5","11","00 15 30 45"
"315","5","12","00 15 30 45"
"315","5","13","00 15 30 45"
"315","5","14","00 15 30 45"
"315","5","15","00 15 30 45"
"315","5","16","15 30 45"
"315","5","17","00 15 30 45"
"315","5","18","00 15 30 45"
"315","5","19","00 15 30 45"
"315","5","20","00 15 30 45"
"315","5","21","00 15 30 45"
"315","5","22","00 15 30"
"315","5","23","00"
"315","6","8","02 17 32 47"
"315","6","9","02 17 32 47"
"315","6","10","02 17 32 47"
"315","6","11","02 17 32 47"
"315","6","12","02 17 32 47"
"315","6","13","02 17 32 47"
"315","6","14","02 17 32 47"
"315","6","15","02 17 32 47"
"315","6","16","17 32 47"
"315","6","17","02 17 32 47"
"315","6","18","02 17 32 47"
"315","6","19","02 17 32 47"
"315","6","20","02 17 32 47"
"315","6","21","02 17 32 47"
"315","6","22","02 17 32"
"315","6","23","02"
"315","7","8","04 19 34 49"
"315","7","9","04 19 34 49"
"315","7","10","04 19 34 49"
"315","7","11","04 19 34 49"
"315","7","12","04 19 34 49"
"315","7","13","04 19 34 49"
"315","7","14","04 19 34 49"
"315","7","15","04 19 34 49"
"315","7","16","19 34 49"
"315","7","17","04 19 34 49"
"315","7","18","04 19 34 49"
"315","7","19","04 19 34 49"
"315","7","20","04 19 34 49"
"315","7","21","04 19 34 49"
"315","7","22","04 19 34"
"315","7","23","04"
"315","8","8","06 21 36 51"
"315","8","9","06 21 36 51"
"315","8","10","06 21 36 51"
"315","8","11","06 21 36 51"
"315","8","12","06 21 36 51"
"315","8","13","06 21 36 51"
"315","8","14","06 21 36 51"
"315","8","15","06 21 36 51"
"315","8","16","21 36 51"
"315","8","17","06 21 36 51"
"315","8","18","06 21 36 51"
"315","8","19","06 21 36 51"
"315","8","20","06 21 36 51"
"315","8","21","06 21 36 51"
"315","8","22","06 21 36"
"315","8","23","06"
"315","9","8","09 24 39 54"
"315","9","9","09 24 39 54"
"315","9","10","09 24 39 54"
"315","9","11","09 24 39 54"
"315","9","12","09 24 39 54"
"315","9","13","09 24 39 54"
"315","9","14","09 24 39 54"
"315","9","15","09 24 39 54"
"315","9","16","24 39 54"
"315","9","17","09 24 39 54"
"315","9","18","09 24 39 54"
"315","9","19","09 24 39 54"
"315","9","20","09 24 39 54"
"315","9","21","09 24 39 54"
"315","9","22","09 24 39"
"315","9","23","09"
"315","10","8","10 25 40 55"
"315","10","9","10 25 40 55"
"315","10","10","10 25 40 55"
"315","10","11","10 25 40 55"
"315","10","12","10 25 40 55"
"315","10","13","10 25 40 55"
"315","10","14","10 25 40 55"
"315","10","15","10 25 40 55"
"315","10","16","25 40 55"
"315","10","17","10 25 40 55"
"315","10","18","10 25 40 55"
"315","10","19","10 25 40 55"
"315","10","20","10 25 40 55"
"315","10","21","10 25 40 55"
"315","10","22","10 25 40"
"315","10","23","10"
"315","11","8","13 28 43 58"
"315","11","9","13 28 43 58"
"315","11","10","13 28 43 58"
"315","11","11","13 28 43 58"
"315","11","12","13 28 43 58"
"315","11","13","13 28 43 58"
"315","11","14","13 28 43 58"
"315","11","15","13 28 43 58"
"315","11","16","28 43 58"
"315","11","17","13 28 43 58"
"315","11","18","13 28 43 58"
"315","11","19","13 28 43 58"
"315","11","20","13 28 43 58"
"315","11","21","13 28 43 58"
"315","11","22","13 28 43"
"315","11","23","13"
"315","12","8","14 29 44 59"
"315","12","9","14 29 44 59"
"315","12","10","14 29 44 59"
"315","12","11","14 29 44 59"
"315","12","12","14 29 44 59"
"315","12","13","14 29 44 59"
"315","12","14","14 29 44 59"
"315","12","15","14 29 44 59"
"315","12","16","29 44 59"
"315","12","17","14 29 44 59"
"315","12","18","14 29 44 59"
"315","12","19","14 29 44 59"
"315","12","20","14 29 44 59"
"315","12","21","14 29 44 59"
"315","12","22","14 29 44"
"315","12","23","14"
"315","13","8","16 31 46"
"315","13","9","01 16 31 46"
"315","13","10","01 16 31 46"
"315","13","11","01 16 31 46"
"315","13","12","01 16 31 46"
"315","13","13","01 16 31 46"
"315","13","14","01 16 31 46"
"315","13","15","01 16 31 46"
"315","13","16","01 31 46"
"315","13","17","01 16 31 46"
"315","13","18","01 16 31 46"
"315","13","19","01 16 31 46"
"315","13","20","01 16 31 46"
"315","13","21","01 16 31 46"
"315","13","22","01 16 31 46"
"315","13","23","16"
"315","14","8","17 32 47"
"315","14","9","02 17 32 47"
"315","14","10","02 17 32 47"
"315","14","11","02 17 32 47"
"315","14","12","02 17 32 47"
"315","14","13","02 17 32 47"
"315","14","14","02 17 32 47"
"315","14","15","02 17 32 47"
"315","14","16","02 32 47"
"315","14","17","02 17 32 47"
"315","14","18","02 17 32 47"
"315","14","19","02 17 32 47"
"315","14","20","02 17 32 47"
"315","14","21","02 17 32 47"
"315","14","22","02 17 32 47"
"315","14","23","17"
"315","15","8","18 33 48"
"315","15","9","03 18 33 48"
"315","15","10","03 18 33 48"
"315","15","11","03 18 33 48"
"315","15","12","03 18 33 48"
"315","15","13","03 18 33 48"
"315","15","14","03 18 33 48"
"315","15","15","03 18 33 48"
"315","15","16","03 33 48"
"315","15","17","03 18 33 48"
"315","15","18","03 18 33 48"
"315","15","19","03 18 33 48"
"315","15","20","03 18 33 48"
"315","15","21","03 18 33 48"
"315","15","22","03 18 33 48"
"315","15","23","18"
"315","16","8","21 36 51"
"315","16","9","06 21 36 51"
"315","16","10","06 21 36 51"
"315","16","11","06 21 36 51"
"315","16","12","06 21 36 51"
"315","16","13","06 21 36 51"
"315","16","14","06 21 36 51"
"315","16","15","06 21 36 51"
"315","16","16","06 36 51"
"315","16","17","06 21 36 51"
"315","16","18","06 21 36 51"
"315","16","19","06 21 36 51"
"315","16","20","06 21 36 51"
"315","16","21","06 21 36 51"
"315","16","22","06 21 36 51"
"315","16","23","21"
"315","17","8","22 37 52"
"315","17","9","07 22 37 52"
"315","17","10","07 22 37 52"
"315","17","11","07 22 37 52"
"315","17","12","07 22 37 52"
"315","17","13","07 22 37 52"
"315","17","14","07 22 37 52"
"315","17","15","07 22 37 52"
"315","17","16","07 37 52"
"315","17","17","07 22 37 52"
"315","17","18","07 22 37 52"
"315","17","19","07 22 37 52"
"315","17","20","07 22 37 52"
"315","17","21","07 22 37 52"
"315","17","22","07 22 37 52"
"315","17","23","22"
"315","18","8","24 39 54"
"315","18","9","09 24 39 54"
"315","18","10","09 24 39 54"
"315","18","11","09 24 39 54"
"315","18","12","09 24 39 54"
"315","18","13","09 24 39 54"
"315","18","14","09 24 39 54"
"315","18","15","09 24 39 54"
"315","18","16","09 39 54"
"315","18","17","09 24 39 54"
"315","18","18","09 24 39 54"
"315","18","19","09 24 39 54"
"315","18","20","09 24 39 54"
"315","18","21","09 24 39 54"
"315","18","22","09 24 39 54"
"315","18","23","24"
"315","19","8","25 40 55"
"315","19","9","10 25 40 55"
"315","19","10","10 25 40 55"
"315","19","11","10 25 40 55"
"315","19","12","10 25 40 55"
"315","19","13","10 25 40 55"
"315","19","14","10 25 40 55"
"315","19","15","10 25 40 55"
"315","19","16","10 40 55"
"315","19","17","10 25 40 55"
"315","19","18","10 25 40 55"
"315","19","19","10 25 40 55"
"315","19","20","10 25 40 55"
"315","19","21","10 25 40 55"
"315","19","22","10 25 40 55"
"315","19","23","25"
"315","20","8","30 45"
"315","20","9","00 15 30 45"
"315","20","10","00 15 30 45"
"315","20","11","00 15 30 45"
"315","20","12","00 15 30 45"
"315","20","13","00 15 30 45"
"315","20","14","00 15 30 45"
"315","20","15","00 15 30 45"
"315","20","16","00 15 45"
"315","20","17","00 15 30 45"
"315","20","18","00 15 30 45"
"315","20","19","00 15 30 45"
"315","20","20","00 15 30 45"
"315","20","21","00 15 30 45"
"315","20","22","00 15 30 45"
"315","20","23","00 30"
"315","21","8","31 46"
"315","21","9","01 16 31 46"
"315","21","10","01 16 31 46"
"315","21","11","01 16 31 46"
"315","21","12","01 16 31 46"
"315","21","13","01 16 31 46"
"315","21","14","01 16 31 46"
"315","21","15","01 16 31 46"
"315","21","16","01 16 46"
"315","21","17","01 16 31 46"
"315","21","18","01 16 31 46"
"315","21","19","01 16 31 46"
"315","21","20","01 16 31 46"
"315","21","21","01 16 31 46"
"315","21","22","01 16 31 46"
"315","21","23","01 31"
"315","22","8","32 47"
"315","22","9","02 17 32 47"
"315","22","10","02 17 32 47"
"315","22","11","02 17 32 47"
"315","22","12","02 17 32 47"
"315","22","13","02 17 32 47"
"315","22","14","02 17 32 47"
"315","22","15","02 17 32 47"
"315","22","16","02 17 47"
"315","22","17","02 17 32 47"
"315","22","18","02 17 32 47"
"315","22","19","02 17 32 47"
"315","22","20","02 17 32 47"
"315","22","21","02 17 32 47"
"315","22","22","02 17 32 47"
"315","22","23","02 32"
"315","23","8","34 49"
"315","23","9","04 19 34 49"
"315","23","10","04 19 34 49"
"315","23","11","04 19 34 49"
"315","23","12","04 19 34 49"
"315","23","13","04 19 34 49"
"315","23","14","04 19 34 49"
"315","23","15","04 19 34 49"
"315","23","16","04 19 49"
"315","23","17","04 19 34 49"
"315","23","18","04 19 34 49"
"315","23","19","04 19 34 49"
"315","23","20","04 19 34 49"
"315","23","21","04 19 34 49"
"315","23","22","04 19 34 49"
"315","23","23","04 34"
"315","24","8","35 50"
"315","24","9","05 20 35 50"
"315","24","10","05 20 35 50"
"315","24","11","05 20 35 50"
"315","24","12","05 20 35 50"
"315","24","13","05 20 35 50"
"315","24","14","05 20 35 50"
"315","24","15","05 20 35 50"
"315","24","16","05 20 50"
"315","24","17","05 20 35 50"
"315","24","18","05 20 35 50"
"315","24","19","05 20 35 50"
"315","24","20","05 20 35 50"
"315","24","21","05 20 35 50"
"315","24","22","05 20 35 50"
"315","24","23","05 35"
"315","25","8","36 51"
"315","25","9","06 21 36 51"
"315","25","10","06 21 36 51"
"315","25","11","06 21 36 51"
"315","25","12","06 21 36 51"
"315","25","13","06 21 36 51"
"315","25","14","06 21 36 51"
"315","25","15","06 21 36 51"
"315","25","16","06 21 51"
"315","25","17","06 21 36 51"
"315","25","18","06 21 36 51"
"315","25","19","06 21 36 51"
"315","25","20","06 21 36 51"
"315","25","21","06 21 36 51"
"315","25","22","06 21 36 51"
"315","25","23","06 36"
"315","26","8","38 53"
"315","26","9","08 23 38 53"
"315","26","10","08 23 38 53"
"315","26","11","08 23 38 53"
"315","26","12","08 23 38 53"
"315","26","13","08 23 38 53"
"315","26","14","08 23 38 53"
"315","26","15","08 23 38 53"
"315","26","16","08 23 53"
"315","26","17","08 23 38 53"
"315","26","18","08 23 38 53"
"315","26","19","08 23 38 53"
"315","26","20","08 23 38 53"
"315","26","21","08 23 38 53"
"315","26","22","08 23 38 53"
"315","26","23","08 38"
"315","27","8","39 54"
"315","27","9","09 24 39 54"
"315","27","10","09 24 39 54"
"315","27","11","09 24 39 54"
"315","27","12","09 24 39 54"
"315","27","13","09 24 39 54"
"315","27","14","09 24 39 54"
"315","27","15","09 24 39 54"
"315","27","16","09 24 54"
"315","27","17","09 24 39 54"
"315","27","18","09 24 39 54"
"315","27","19","09 24 39 54"
"315","27","20","09 24 39 54"
"315","27","21","09 24 39 54"
"315","27","22","09 24 39 54"
"315","27","23","09 39"
"315","28","8","40 55"
"315","28","9","10 25 40 55"
"315","28","10","10 25 40 55"
"315","28","11","10 25 40 55"
"315","28","12","10 25 40 55"
"315","28","13","10 25 40 55"
"315","28","14","10 25 40 55"
"315","28","15","10 25 40 55"
"315","28","16","10 25 55"
"315","28","17","10 25 40 55"
"315","28","18","10 25 40 55"
"315","28","19","10 25 40 55"
"315","28","20","10 25 40 55"
"315","28","21","10 25 40 55"
"315","28","22","10 25 40 55"
"315","28","23","10 40"
"315","29","8","41 56"
"315","29","9","11 26 41 56"
"315","29","10","11 26 41 56"
"315","29","11","11 26 41 56"
"315","29","12","11 26 41 56"
"315","29","13","11 26 41 56"
"315","29","14","11 26 41 56"
"315","29","15","11 26 41 56"
"315","29","16","11 26 56"
"315","29","17","11 26 41 56"
"315","29","18","11 26 41 56"
"315","29","19","11 26 41 56"
"315","29","20","11 26 41 56"
"315","29","21","11 26 41 56"
"315","29","22","11 26 41 56"
"315","29","23","11 41"
"315","30","8","43 58"
"315","30","9","13 28 43 58"
"315","30","10","13 28 43 58"
"315","30","11","13 28 43 58"
"315","30","12","13 28 43 58"
"315","30","13","13 28 43 58"
"315","30","14","13 28 43 58"
"315","30","15","13 28 43 58"
"315","30","16","13 28 58"
"315","30","17","13 28 43 58"
